109,17,644.10,255.98,78.28,17.49,0.5782,-1,-1,-1
109,19,934.24,229.18,25.54,39.44,0.3677,-1,-1,-1
110,3,206.66,254.76,96.04,40.40,0.8633,-1,-1,-1
110,4,416.72,269.12,305.68,147.10,0.9228,-1,-1,-1
110,13,386.95,275.81,108.76,37.82,0.8954,-1,-1,-1
110,17,631.51,256.63,79.18,17.39,0.5322,-1,-1,-1
110,19,928.71,218.80,31.04,50.67,0.5029,-1,-1,-1
111,3,206.50,255.20,95.92,39.58,0.8547,-1,-1,-1
111,4,401.46,271.98,311.34,149.54,0.9131,-1,-1,-1
111,13,372.85,276.89,109.04,37.89,0.9070,-1,-1,-1
111,17,610.51,256.88,88.05,23.70,0.7595,-1,-1,-1
111,19,924.05,215.35,35.72,54.79,0.7311,-1,-1,-1
112,3,206.42,255.13,96.14,39.18,0.8534,-1,-1,-1
112,4,381.72,273.48,320.87,152.15,0.9237,-1,-1,-1
112,13,358.63,277.38,109.36,38.60,0.9113,-1,-1,-1
112,17,593.02,257.08,95.06,25.17,0.6094,-1,-1,-1
112,19,918.45,214.65,41.31,56.26,0.7561,-1,-1,-1
113,3,206.37,254.91,96.45,39.48,0.8743,-1,-1,-1
113,4,363.21,275.05,328.65,155.21,0.9349,-1,-1,-1
113,13,344.61,278.05,109.28,37.91,0.8808,-1,-1,-1
113,17,578.05,257.64,100.93,28.44,0.7383,-1,-1,-1
113,19,913.25,214.70,46.49,57.00,0.8169,-1,-1,-1
114,3,206.42,255.05,96.15,38.53,0.8886,-1,-1,-1
114,4,342.99,276.21,337.40,159.22,0.9349,-1,-1,-1
114,13,329.71,279.45,111.31,36.17,0.8823,-1,-1,-1
114,17,563.19,258.13,103.20,30.52,0.7980,-1,-1,-1
114,19,908.57,214.43,51.17,57.43,0.8372,-1,-1,-1
115,3,207.18,255.12,95.16,38.72,0.8724,-1,-1,-1
115,4,324.02,277.36,346.66,163.02,0.9342,-1,-1,-1
115,13,314.42,280.63,112.70,34.76,0.8845,-1,-1,-1
115,17,551.75,258.70,102.46,30.62,0.8290,-1,-1,-1
115,19,904.59,214.56,55.18,58.03,0.8460,-1,-1,-1
116,3,207.77,255.13,94.83,39.48,0.8624,-1,-1,-1
116,4,305.66,278.27,354.09,167.15,0.9465,-1,-1,-1
116,13,299.06,281.59,113.22,34.12,0.8856,-1,-1,-1
116,17,544.46,259.36,97.11,30.37,0.7612,-1,-1,-1
116,19,900.43,214.55,59.36,58.57,0.8504,-1,-1,-1
117,3,207.32,254.83,95.50,39.94,0.8509,-1,-1,-1
117,4,283.72,279.70,363.84,170.92,0.9473,-1,-1,-1
117,13,283.52,282.19,114.63,35.11,0.8936,-1,-1,-1
117,17,543.07,260.19,83.69,28.83,0.5910,-1,-1,-1
117,19,895.95,214.81,63.84,59.00,0.8678,-1,-1,-1
118,3,206.92,254.90,95.99,39.69,0.8561,-1,-1,-1
118,4,263.93,282.04,372.12,173.65,0.9361,-1,-1,-1
118,13,267.68,282.00,115.33,38.16,0.8858,-1,-1,-1
